#: table_doi: 10.17182/hepdata.58497.v1/t3
#: name: Table 3
#: description: The inelastic cross section differential in the forward rapidity gap size, DELTA(C=RAPGAP) for a maximum  observed particle transverse momentum of 600 MeV in the gap.

#: data_file: Table3.yaml
#: keyword reactions: P P --> X Y | P P --> P X | P P --> X | P P --> DD DD | P P --> p DD
#: keyword observables: DN/DETARAP
#: keyword phrases: Exclusive | Inclusive | Exclusive | Single Differential Distribution | Proton-Proton Scattering | Diffractive
#: keyword cmenergies: 7000.0
#: RE,,,P P --> X Y,,,,,,,
#: PT(C=CUT) [MeV],,,600.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','D(SIG)/DDELTA(C=RAPGAP) [MB]','stat +','stat -','sys +','sys -','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.6000000000000001,0.4,0.8,-0.06,'3.4%','-3.4%'
1.0,0.8,1.2,-0.23,'3.4%','-3.4%'
1.4,1.2,1.6,-0.07,'3.4%','-3.4%'
1.8,1.6,2.0,-0.16,'3.4%','-3.4%'
2.1,2.0,2.2,0.34,'3.4%','-3.4%'
2.3,2.2,2.4,-0.18,'3.4%','-3.4%'
2.5,2.4,2.6,0.17,'3.4%','-3.4%'
2.7,2.6,2.8,0.04,'3.4%','-3.4%'
2.9,2.8,3.0,-0.02,'3.4%','-3.4%'
3.1,3.0,3.2,-0.11,'3.4%','-3.4%'
3.3,3.2,3.4,0.19,'3.4%','-3.4%'
3.5,3.4,3.6,-0.34,'3.4%','-3.4%'
3.7,3.6,3.8,0.04,'3.4%','-3.4%'
3.9,3.8,4.0,0.68,'3.4%','-3.4%'
4.1,4.0,4.2,-0.42,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,0.47,'3.4%','-3.4%'
4.5,4.4,4.6,0.49,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,0.51,'3.4%','-3.4%'
4.9,4.8,5.0,0.74,'3.4%','-3.4%'
5.1,5.0,5.2,0.43,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,0.53,'3.4%','-3.4%'
5.5,5.4,5.6,1.27,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,0.95,'3.4%','-3.4%'
5.9,5.8,6.0,0.76,'3.4%','-3.4%'
6.1,6.0,6.2,0.93,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,0.85,'3.4%','-3.4%'
6.5,6.4,6.6,1.17,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,0.81,'3.4%','-3.4%'
6.9,6.8,7.0,0.88,'3.4%','-3.4%'
7.1,7.0,7.2,0.25,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,0.74,'3.4%','-3.4%'
7.5,7.4,7.6,0.69,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,0.73,'3.4%','-3.4%'
7.9,7.8,8.0,0.77,'3.4%','-3.4%'

